pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,strategy_name,symbol,timeframe,sig_type,category,tp_display,sl_display,session,has_lowvol,has_breakeven,has_trailing,max_bars,avg_hold_min,pnl_tokyo,trades_tokyo,pnl_london,trades_london,pnl_newyork,trades_newyork
0.7455,46.76,25.69,0.03,-25.4,66.5,3338,11,10,-0.0076,0.8487,rsi_reversal_4baf11eb,EURJPY,M1,rsi_reversal,mean_reversion,5p,10p,newyork,False,True,False,30,1.1,0.0,0,-9.45,1124,-15.95,2214
0.7381,44.23,0.94,0.0,-0.51,78.5,52,4,4,-0.0099,0.9307,atr_break_3d60d401,EURJPY,M1,atr_break,breakout,5p,15p,london,True,False,True,30,1.3,-0.05,12,-0.47,40,0.0,0
0.9635,30.27,5.07,0.01,-3.13,1327.2,641,19,3,-0.0049,2.2199,wick_reversal_d597b727,EURJPY,M1,wick_reversal,mean_reversion,ATR×3.0,ATR×1.5,newyork,False,False,False,0,22.1,0.0,0,-2.97,245,-0.16,396
0.7819,47.11,17.93,0.02,-17.45,123.3,1900,11,8,-0.0092,0.878,wick_reversal_c05098dd,EURJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,True,True,True,15,2.1,0.0,0,-3.95,622,-13.5,1278
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_9c952ac9,EURJPY,M1,atr_break,breakout,ATR×1.5,ATR×1.0,newyork,True,True,True,0,0.0,0.0,0,0.0,0,0.0,0
0.6427,42.94,9.74,0.01,-9.74,65.1,871,10,8,-0.0112,0.8541,momentum_aa0386c1,EURJPY,M1,momentum,trend_follow,7p,7p,newyork,True,True,True,0,1.1,0.0,0,-4.17,277,-5.57,594
0.8084,52.53,7.5,0.01,-6.8,84.5,1148,8,10,-0.0059,0.7306,consecutive_reversal_0ab690a9,EURJPY,M1,consecutive_reversal,mean_reversion,7p,15p,london,True,False,True,15,1.4,-1.03,234,-5.77,914,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_43fb8a81,EURJPY,M1,atr_break,breakout,15p,7p,london,False,False,False,15,0.0,0.0,0,0.0,0,0.0,0
0.9374,39.64,2.44,0.0,-0.62,110.8,280,11,6,-0.0022,1.4272,donchian_break_0e000638,EURJPY,M1,donchian_break,breakout,20p,7p,newyork,True,False,True,15,1.8,0.0,0,0.24,87,-0.86,193
0.6362,35.75,3.45,0.0,-2.64,94.5,193,10,6,-0.0137,1.1433,hilo_break_38c8848f,EURJPY,M1,hilo_break,breakout,20p,7p,london,True,True,False,30,1.6,-0.54,41,-2.1,152,0.0,0
0.7641,46.63,17.61,0.02,-17.3,66.6,2451,10,8,-0.0071,0.8744,wick_reversal_f1ca22ce,EURJPY,M1,wick_reversal,mean_reversion,5p,10p,london,True,True,True,60,1.1,-4.02,505,-13.29,1946,0.0,0
0.8307,45.66,25.55,0.03,-24.12,185.4,2895,11,8,-0.0083,0.9885,wick_reversal_80419ca2,EURJPY,M1,wick_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,False,True,True,30,3.1,0.0,0,-7.17,950,-16.94,1945
0.6861,48.27,7.36,0.01,-7.09,79.4,636,7,7,-0.0111,0.7353,bb_bounce_4b9b1122,EURJPY,M1,bb_bounce,mean_reversion,5p,15p,newyork,False,True,False,30,1.3,0.0,0,0.02,212,-7.11,424
0.7702,47.12,15.37,0.02,-14.86,65.0,2271,9,12,-0.0065,0.8645,consecutive_reversal_661a0359,EURJPY,M1,consecutive_reversal,mean_reversion,7p,7p,london,False,True,True,15,1.1,-2.61,499,-12.25,1772,0.0,0
0.7281,41.97,5.29,0.01,-4.0,167.7,274,15,6,-0.0146,1.0067,hilo_break_6e9a7225,EURJPY,M1,hilo_break,breakout,ATR×1.5,ATR×1.0,london,True,True,False,30,2.8,-1.24,60,-2.76,214,0.0,0
0.9009,50.92,2.49,0.0,-1.69,124.4,434,6,8,-0.0039,0.8683,bb_bounce_fcd02c1f,EURJPY,M1,bb_bounce,mean_reversion,15p,15p,london,True,True,True,0,2.1,0.22,90,-1.91,344,0.0,0
0.7414,45.34,17.59,0.02,-17.49,61.1,2340,11,12,-0.0075,0.8937,momentum_68dac049,EURJPY,M1,momentum,trend_follow,5p,5p,newyork,False,True,True,15,1.0,0.0,0,-5.73,785,-11.76,1555
0.81,48.71,2.98,0.0,-2.6,80.8,427,14,5,-0.0061,0.8528,bb_bounce_571dfa9d,EURJPY,M1,bb_bounce,mean_reversion,10p,10p,london,True,False,True,60,1.3,-0.89,95,-1.71,332,0.0,0
0.7566,46.52,46.71,0.05,-45.98,80.0,5705,11,10,-0.0081,0.8697,wick_reversal_bb185ba3,EURJPY,M1,wick_reversal,mean_reversion,10p,10p,newyork,False,False,True,30,1.3,0.0,0,-19.41,1890,-26.57,3815
0.9254,45.17,1.82,0.0,-0.74,80.0,321,12,7,-0.0023,1.1232,bb_bounce_4ca3160b,EURJPY,M1,bb_bounce,mean_reversion,15p,7p,london,True,True,True,30,1.3,0.13,77,-0.87,244,0.0,0
0.8001,46.78,5.25,0.01,-4.88,60.9,900,9,8,-0.0054,0.9103,bb_bounce_3eb340d4,EURJPY,M1,bb_bounce,mean_reversion,5p,5p,london,False,False,True,30,1.0,-0.4,201,-4.48,699,0.0,0
1.2129,56.73,0.87,0.0,1.55,272.6,171,5,9,0.0091,0.9253,donchian_break_960704c6,EURJPY,M1,donchian_break,breakout,ATR×3.0,ATR×1.5,newyork,True,True,True,15,4.5,0.0,0,0.04,55,1.51,116
0.6971,44.43,11.72,0.01,-11.12,66.5,1193,9,8,-0.0093,0.8721,momentum_e6896ce1,EURJPY,M1,momentum,trend_follow,5p,10p,london,True,False,False,60,1.1,-4.57,265,-6.55,928,0.0,0
0.7305,40.85,10.19,0.01,-9.04,73.4,1065,13,9,-0.0085,1.058,consecutive_reversal_493665ac,EURJPY,M1,consecutive_reversal,mean_reversion,15p,5p,newyork,False,False,True,30,1.2,0.0,0,-1.4,327,-7.64,738
0.9023,35.0,1.23,0.0,-0.45,309.0,80,8,3,-0.0056,1.6757,atr_break_590f7ba6,EURJPY,M1,atr_break,breakout,ATR×2.0,ATR×1.0,newyork,False,False,True,15,5.2,0.0,0,0.27,29,-0.72,51
0.7673,39.54,13.64,0.01,-12.91,89.4,1682,17,8,-0.0077,1.1734,rsi_reversal_425f7bc2,EURJPY,M1,rsi_reversal,mean_reversion,20p,7p,london,True,False,True,30,1.5,-2.0,349,-10.91,1333,0.0,0
0.7147,45.79,3.04,0.0,-2.4,65.3,297,8,5,-0.0081,0.8461,bb_bounce_e45679c1,EURJPY,M1,bb_bounce,mean_reversion,7p,7p,london,False,False,False,30,1.1,0.37,67,-2.77,230,0.0,0
0.8162,52.9,2.8,0.0,-2.4,88.7,414,6,7,-0.0058,0.7268,hilo_break_779159bb,EURJPY,M1,hilo_break,breakout,7p,15p,newyork,False,False,True,60,1.5,0.0,0,-1.0,130,-1.4,284
0.7048,40.31,23.01,0.02,-22.55,74.6,2337,14,7,-0.0096,1.0438,wick_reversal_da714124,EURJPY,M1,wick_reversal,mean_reversion,15p,5p,newyork,True,False,True,15,1.2,0.0,0,-8.68,776,-13.86,1561
0.341,39.39,1.14,0.0,-1.03,94.5,33,4,3,-0.0312,0.5246,hilo_break_32c2545c,EURJPY,M1,hilo_break,breakout,7p,15p,london,True,False,True,0,1.6,-0.41,9,-0.62,24,0.0,0
0.9368,41.78,5.65,0.01,-2.49,648.1,450,11,7,-0.0055,1.3055,momentum_33099cb8,EURJPY,M1,momentum,trend_follow,ATR×3.0,ATR×1.5,london,True,False,False,15,10.8,0.89,94,-3.39,356,0.0,0
0.9936,52.99,1.39,0.0,-0.07,83.7,334,10,10,-0.0002,0.8813,bb_bounce_3ede69e0,EURJPY,M1,bb_bounce,mean_reversion,10p,10p,london,True,False,True,0,1.4,-0.24,78,0.17,256,0.0,0
0.8859,47.26,3.7,0.0,-2.28,190.6,419,8,8,-0.0054,0.9888,consecutive_reversal_91a999c3,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,False,True,True,60,3.2,0.0,0,-0.69,131,-1.59,288
0.8481,40.98,6.23,0.01,-5.17,91.6,1103,11,7,-0.0047,1.2215,consecutive_reversal_ba736b1e,EURJPY,M1,consecutive_reversal,mean_reversion,20p,7p,london,True,True,True,15,1.5,-1.55,217,-3.62,886,0.0,0
0.9578,48.23,1.67,0.0,-0.47,140.2,282,7,7,-0.0017,1.0282,hilo_break_e0299b84,EURJPY,M1,hilo_break,breakout,ATR×1.5,ATR×1.0,newyork,True,True,True,60,2.3,0.0,0,-1.07,101,0.6,181
0.7972,47.7,3.57,0.0,-2.69,81.9,413,6,6,-0.0065,0.8741,hilo_break_dfc5531a,EURJPY,M1,hilo_break,breakout,10p,10p,newyork,False,True,True,0,1.4,0.0,0,-1.45,131,-1.25,282
0.58,48.0,1.13,0.0,-0.97,82.8,50,4,4,-0.0194,0.6284,atr_break_2959d125,EURJPY,M1,atr_break,breakout,7p,15p,newyork,True,True,False,15,1.4,0.0,0,-0.0,20,-0.96,30
0.7253,47.84,5.17,0.01,-4.54,128.9,370,9,6,-0.0123,0.7909,hilo_break_a4617a2b,EURJPY,M1,hilo_break,breakout,15p,15p,london,False,False,True,60,2.1,-0.93,86,-3.61,284,0.0,0
0.7737,43.41,2.12,0.0,-1.41,76.1,205,10,6,-0.0069,1.0084,hilo_break_4af8bf97,EURJPY,M1,hilo_break,breakout,15p,5p,newyork,True,False,True,15,1.3,0.0,0,-0.73,70,-0.69,135
0.8975,48.51,2.95,0.0,-1.9,156.9,437,7,8,-0.0043,0.9525,consecutive_reversal_18096f07,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,False,True,True,30,2.6,0.0,0,-0.34,133,-1.56,304
0.5138,41.63,4.22,0.0,-3.97,78.5,221,8,6,-0.018,0.7204,wick_reversal_c08bba01,EURJPY,M1,wick_reversal,mean_reversion,5p,15p,newyork,True,False,True,30,1.3,0.0,0,-1.7,80,-2.27,141
0.4304,35.09,1.39,0.0,-1.25,62.1,57,5,3,-0.022,0.7962,hilo_break_3d10681a,EURJPY,M1,hilo_break,breakout,7p,7p,london,False,False,True,15,1.0,-0.42,11,-0.84,46,0.0,0
0.772,48.52,35.74,0.04,-35.25,140.5,3372,13,12,-0.0105,0.8192,wick_reversal_c58d94ee,EURJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,False,True,False,60,2.3,0.0,0,-11.33,1112,-23.92,2260
0.9064,44.6,5.93,0.01,-3.86,186.0,953,18,7,-0.0041,1.1261,consecutive_reversal_48d67504,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×2.0,ATR×1.0,london,True,True,True,0,3.1,-2.61,194,-1.25,759,0.0,0
0.7399,48.01,3.47,0.0,-3.15,66.2,427,7,7,-0.0074,0.8013,hilo_break_f620656b,EURJPY,M1,hilo_break,breakout,5p,10p,newyork,False,True,True,60,1.1,0.0,0,-1.47,135,-1.68,292
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_64452f4f,EURJPY,M1,atr_break,breakout,ATR×3.0,ATR×1.5,newyork,True,True,True,30,0.0,0.0,0,0.0,0,0.0,0
0.9062,51.63,4.72,0.0,-3.76,267.3,858,9,9,-0.0044,0.8489,consecutive_reversal_a75cf808,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×3.0,ATR×1.5,london,True,True,True,15,4.5,-1.86,178,-1.9,680,0.0,0
0.8135,43.76,15.81,0.02,-15.65,172.1,1732,10,9,-0.009,1.0454,wick_reversal_70769265,EURJPY,M1,wick_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,True,True,False,30,2.9,0.0,0,-1.84,551,-13.82,1181
0.7476,47.73,9.41,0.01,-9.41,157.2,727,15,9,-0.0129,0.8187,momentum_1a0609d1,EURJPY,M1,momentum,trend_follow,15p,15p,newyork,True,False,False,0,2.6,0.0,0,-3.99,228,-5.42,499
0.6658,46.97,4.23,0.0,-3.9,69.5,330,6,12,-0.0118,0.7517,bb_bounce_a8ece785,EURJPY,M1,bb_bounce,mean_reversion,5p,10p,newyork,True,True,True,30,1.2,0.0,0,0.12,108,-4.02,222
0.7596,38.75,24.06,0.02,-23.21,89.8,2870,14,7,-0.0081,1.2009,wick_reversal_0c15daf7,EURJPY,M1,wick_reversal,mean_reversion,20p,7p,london,True,True,True,0,1.5,-1.52,607,-21.68,2263,0.0,0
0.7671,46.55,5.39,0.01,-4.92,83.1,638,10,6,-0.0077,0.8808,momentum_f0f99cbe,EURJPY,M1,momentum,trend_follow,10p,10p,london,True,False,False,15,1.4,-2.23,143,-2.69,495,0.0,0
0.5323,36.36,1.03,0.0,-0.69,147.3,33,9,2,-0.021,0.9316,hilo_break_3b2abaf2,EURJPY,M1,hilo_break,breakout,ATR×2.0,ATR×1.0,london,True,False,True,0,2.5,-0.31,9,-0.39,24,0.0,0
0.8483,46.15,0.63,0.0,-0.32,80.8,52,5,5,-0.0062,0.9897,atr_break_faae8c67,EURJPY,M1,atr_break,breakout,15p,5p,newyork,True,False,False,15,1.3,0.0,0,-0.03,21,-0.29,31
0.7395,46.88,26.57,0.03,-25.48,66.9,3238,14,8,-0.0079,0.8379,wick_reversal_40803f82,EURJPY,M1,wick_reversal,mean_reversion,5p,10p,london,True,True,True,30,1.1,-3.25,668,-22.23,2570,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_1551e1c1,EURJPY,M1,atr_break,breakout,7p,7p,london,True,False,True,0,0.0,0.0,0,0.0,0,0.0,0
0.7407,46.05,40.97,0.04,-40.57,82.9,4584,18,13,-0.0088,0.8677,wick_reversal_9199524c,EURJPY,M1,wick_reversal,mean_reversion,10p,10p,london,False,False,False,30,1.4,-9.83,1031,-30.73,3553,0.0,0
0.7393,51.67,14.35,0.01,-13.85,87.3,1585,9,9,-0.0087,0.6914,rsi_reversal_4239d440,EURJPY,M1,rsi_reversal,mean_reversion,7p,15p,london,True,False,True,15,1.5,-2.44,324,-11.41,1261,0.0,0
0.4719,30.41,4.78,0.0,-4.66,86.8,217,9,3,-0.0215,1.0796,wick_reversal_c1b053b3,EURJPY,M1,wick_reversal,mean_reversion,20p,7p,newyork,False,False,True,0,1.4,0.0,0,-2.29,78,-2.37,139
0.8362,26.91,5.34,0.01,-4.61,1118.5,223,14,4,-0.0207,2.2716,bb_bounce_2eb3ef1b,EURJPY,M1,bb_bounce,mean_reversion,ATR×3.0,ATR×1.5,newyork,True,False,False,0,18.6,0.0,0,-2.27,72,-2.34,151
0.7275,49.97,14.73,0.01,-14.48,77.7,1655,8,8,-0.0087,0.7284,rsi_reversal_5d9e7bd9,EURJPY,M1,rsi_reversal,mean_reversion,5p,15p,newyork,True,True,True,30,1.3,0.0,0,-5.73,539,-8.75,1116
0.7434,51.42,18.66,0.02,-18.51,88.9,2147,10,10,-0.0086,0.7023,consecutive_reversal_13b7e8d7,EURJPY,M1,consecutive_reversal,mean_reversion,7p,15p,newyork,False,True,False,60,1.5,0.0,0,-6.55,717,-11.96,1430
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_42c23a3d,EURJPY,M1,atr_break,breakout,20p,7p,newyork,True,True,False,15,0.0,0.0,0,0.0,0,0.0,0
0.4848,32.13,4.33,0.0,-4.23,74.7,221,14,6,-0.0191,1.0242,wick_reversal_c75da594,EURJPY,M1,wick_reversal,mean_reversion,15p,5p,newyork,True,True,True,15,1.2,0.0,0,-2.43,79,-1.8,142
0.8428,40.92,4.3,0.0,-3.34,89.0,633,13,6,-0.0053,1.217,momentum_1cc1aabf,EURJPY,M1,momentum,trend_follow,15p,7p,newyork,True,False,False,60,1.5,0.0,0,-1.63,192,-1.71,441
0.9145,50.0,1.56,0.0,-0.77,185.6,182,7,8,-0.0043,0.9145,hilo_break_a4ea691a,EURJPY,M1,hilo_break,breakout,15p,15p,newyork,True,False,False,15,3.1,0.0,0,-0.36,65,-0.41,117
0.9281,54.34,4.52,0.0,-2.52,218.9,760,6,10,-0.0033,0.7798,bb_bounce_6ef724f6,EURJPY,M1,bb_bounce,mean_reversion,ATR×3.0,ATR×1.5,london,False,False,True,0,3.6,-0.45,169,-2.07,591,0.0,0
0.785,45.98,16.69,0.02,-16.26,153.4,1755,10,7,-0.0093,0.9221,wick_reversal_7a5165a6,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.0,london,True,True,True,30,2.6,-3.19,370,-13.07,1385,0.0,0
0.7723,47.6,22.5,0.02,-22.04,66.5,3330,10,10,-0.0066,0.8503,rsi_reversal_1f936f8e,EURJPY,M1,rsi_reversal,mean_reversion,5p,10p,london,False,True,True,15,1.1,-3.08,721,-18.96,2609,0.0,0
0.9298,47.4,0.96,0.0,-0.37,82.5,192,5,9,-0.0019,1.032,hilo_break_58288ec7,EURJPY,M1,hilo_break,breakout,10p,10p,newyork,True,False,True,15,1.4,0.0,0,-0.39,63,0.01,129
0.849,51.39,13.91,0.01,-11.4,288.4,1401,10,8,-0.0081,0.8031,wick_reversal_b5947e51,EURJPY,M1,wick_reversal,mean_reversion,ATR×3.0,ATR×1.5,london,True,True,True,0,4.8,1.12,285,-12.52,1116,0.0,0
0.8635,49.65,5.58,0.01,-3.37,138.9,578,8,6,-0.0058,0.8756,momentum_080da5d4,EURJPY,M1,momentum,trend_follow,15p,15p,newyork,True,True,True,0,2.3,0.0,0,-0.89,177,-2.48,401
0.8376,45.76,1.77,0.0,-0.83,153.1,118,7,5,-0.0071,0.9927,bb_bounce_b7ba7981,EURJPY,M1,bb_bounce,mean_reversion,15p,15p,london,True,False,True,0,2.6,0.62,27,-1.45,91,0.0,0
0.7167,45.22,23.59,0.02,-23.37,79.1,2404,9,10,-0.0097,0.8684,wick_reversal_7696245c,EURJPY,M1,wick_reversal,mean_reversion,10p,10p,newyork,True,True,True,0,1.3,0.0,0,-6.13,785,-17.25,1619
0.669,37.43,6.92,0.01,-6.16,78.7,537,11,5,-0.0115,1.1184,consecutive_reversal_f9b29261,EURJPY,M1,consecutive_reversal,mean_reversion,15p,7p,newyork,True,False,True,60,1.3,0.0,0,-0.7,169,-5.46,368
0.9352,48.83,2.88,0.0,-0.82,156.1,299,6,9,-0.0028,0.98,donchian_break_b36dcb59,EURJPY,M1,donchian_break,breakout,ATR×2.0,ATR×1.0,newyork,False,True,True,0,2.6,0.0,0,0.19,90,-1.01,209
0.7922,50.33,18.04,0.02,-17.4,77.2,2730,11,8,-0.0064,0.7819,wick_reversal_2d81a368,EURJPY,M1,wick_reversal,mean_reversion,5p,15p,london,True,True,False,60,1.3,-1.65,561,-15.75,2169,0.0,0
0.8131,44.44,0.67,0.0,-0.49,155.2,63,5,3,-0.0079,1.0164,hilo_break_43413158,EURJPY,M1,hilo_break,breakout,ATR×2.0,ATR×1.0,newyork,False,True,True,15,2.6,0.0,0,-0.38,23,-0.12,40
0.6457,48.82,9.12,0.01,-8.85,88.9,633,7,7,-0.014,0.6771,bb_bounce_8c591d63,EURJPY,M1,bb_bounce,mean_reversion,7p,15p,newyork,False,True,True,30,1.5,0.0,0,-0.45,212,-8.4,421
0.759,37.04,1.67,0.0,-1.1,79.1,135,10,6,-0.0082,1.2902,bb_bounce_3c5dc32c,EURJPY,M1,bb_bounce,mean_reversion,15p,7p,newyork,True,True,True,30,1.3,0.0,0,-0.24,38,-0.86,97
0.4945,33.01,5.38,0.01,-5.29,121.7,209,9,4,-0.0253,1.0033,wick_reversal_b5e89062,EURJPY,M1,wick_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,False,False,True,30,2.0,0.0,0,-2.27,74,-3.03,135
0.8049,45.29,19.5,0.02,-18.49,148.9,2206,10,13,-0.0084,0.9725,wick_reversal_2cd6a83c,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.0,newyork,True,True,True,30,2.5,0.0,0,-4.95,725,-13.54,1481
0.789,33.89,4.14,0.0,-2.14,248.3,180,17,7,-0.0119,1.5391,hilo_break_ec2d03af,EURJPY,M1,hilo_break,breakout,ATR×2.0,ATR×1.0,london,True,False,True,15,4.1,-0.33,41,-1.82,139,0.0,0
0.8439,54.31,21.3,0.02,-19.17,222.7,2611,9,16,-0.0073,0.71,wick_reversal_41f75efa,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.5,london,False,True,True,60,3.7,-3.37,601,-15.8,2010,0.0,0
0.6716,43.5,9.12,0.01,-8.45,66.9,839,12,10,-0.0101,0.8721,momentum_94181074,EURJPY,M1,momentum,trend_follow,5p,10p,london,True,True,False,15,1.1,-1.97,192,-6.48,647,0.0,0
0.6229,44.14,3.27,0.0,-2.63,124.6,145,9,5,-0.0182,0.7883,donchian_break_e2a805a5,EURJPY,M1,donchian_break,breakout,15p,15p,london,True,True,True,60,2.1,-0.49,31,-2.15,114,0.0,0
0.911,48.3,9.55,0.01,-7.31,194.1,1708,8,9,-0.0043,0.9751,momentum_584fbc6e,EURJPY,M1,momentum,trend_follow,ATR×1.5,ATR×1.0,newyork,False,True,False,30,3.2,0.0,0,-4.5,572,-2.81,1136
0.7172,47.93,2.1,0.0,-1.87,280.7,121,5,5,-0.0155,0.7791,bb_bounce_2a7f6d78,EURJPY,M1,bb_bounce,mean_reversion,ATR×3.0,ATR×1.5,newyork,True,True,True,15,4.7,0.0,0,-0.12,36,-1.75,85
0.8748,51.18,1.23,0.0,-0.43,65.2,127,7,5,-0.0034,0.8344,bb_bounce_8ff82c53,EURJPY,M1,bb_bounce,mean_reversion,5p,10p,london,True,True,True,60,1.1,0.11,30,-0.53,97,0.0,0
0.6351,43.54,7.0,0.01,-6.4,60.7,565,10,7,-0.0113,0.8236,consecutive_reversal_ecd58196,EURJPY,M1,consecutive_reversal,mean_reversion,5p,5p,newyork,True,False,True,15,1.0,0.0,0,-1.5,180,-4.9,385
0.7959,48.26,7.79,0.01,-7.41,66.0,1264,9,9,-0.0059,0.8533,bb_bounce_06c231c6,EURJPY,M1,bb_bounce,mean_reversion,5p,10p,london,True,False,True,0,1.1,0.31,257,-7.72,1007,0.0,0
0.8567,40.5,3.03,0.0,-1.51,95.0,321,8,7,-0.0047,1.2586,donchian_break_34334dbe,EURJPY,M1,donchian_break,breakout,20p,7p,newyork,False,True,True,0,1.6,0.0,0,-0.61,97,-0.9,224
0.744,40.0,6.57,0.01,-5.74,76.1,685,16,6,-0.0084,1.1159,momentum_4a99e508,EURJPY,M1,momentum,trend_follow,15p,5p,newyork,True,False,True,15,1.3,0.0,0,-3.11,203,-2.63,482
0.7147,45.79,3.04,0.0,-2.4,65.3,297,8,5,-0.0081,0.8461,bb_bounce_1974e076,EURJPY,M1,bb_bounce,mean_reversion,7p,7p,london,False,True,True,30,1.1,0.37,67,-2.77,230,0.0,0
0.9203,47.68,4.65,0.0,-3.19,208.8,862,14,8,-0.0037,1.0098,consecutive_reversal_3af20c22,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×2.0,ATR×1.0,london,False,True,True,0,3.5,-0.79,185,-2.4,677,0.0,0
0.8185,44.87,18.01,0.02,-16.7,189.3,1930,16,9,-0.0087,1.0056,wick_reversal_a58bc0b9,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.0,newyork,True,True,True,60,3.2,0.0,0,-8.07,623,-8.63,1307
0.7546,40.04,7.76,0.01,-7.75,75.7,1019,11,7,-0.0076,1.13,bb_bounce_b202baf8,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,newyork,False,True,False,60,1.3,0.0,0,-2.48,350,-5.27,669
0.842,54.72,0.55,0.0,-0.28,69.1,53,4,5,-0.0053,0.6968,atr_break_d330e2ff,EURJPY,M1,atr_break,breakout,5p,15p,newyork,True,True,True,0,1.2,0.0,0,-0.06,21,-0.22,32
0.8666,49.65,2.85,0.0,-2.31,81.6,572,10,10,-0.004,0.8788,consecutive_reversal_f4c233b7,EURJPY,M1,consecutive_reversal,mean_reversion,10p,10p,london,True,True,False,15,1.4,-0.47,121,-1.84,451,0.0,0
0.8326,51.96,15.21,0.02,-13.57,263.3,1482,13,14,-0.0092,0.7699,wick_reversal_0713bdaa,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.5,newyork,True,True,True,15,4.4,0.0,0,-5.56,500,-8.01,982
1.1286,42.59,1.73,0.0,1.63,201.4,263,11,6,0.0062,1.5216,hilo_break_3c86c8fa,EURJPY,M1,hilo_break,breakout,ATR×1.5,ATR×1.0,newyork,True,False,True,15,3.4,0.0,0,0.24,81,1.39,182
0.7132,49.28,26.7,0.03,-26.59,78.8,2867,9,10,-0.0093,0.7339,rsi_reversal_746df3fc,EURJPY,M1,rsi_reversal,mean_reversion,5p,15p,newyork,False,True,True,15,1.3,0.0,0,-9.62,946,-16.96,1921
0.7953,47.94,3.58,0.0,-2.74,83.1,413,6,6,-0.0066,0.8636,hilo_break_d653b8c1,EURJPY,M1,hilo_break,breakout,10p,10p,newyork,False,False,True,0,1.4,0.0,0,-1.48,131,-1.26,282
0.5138,41.63,4.22,0.0,-3.97,78.5,221,8,6,-0.018,0.7204,wick_reversal_b7923c49,EURJPY,M1,wick_reversal,mean_reversion,5p,15p,newyork,False,True,True,0,1.3,0.0,0,-1.7,80,-2.27,141
0.8581,44.89,6.91,0.01,-6.03,172.3,978,10,7,-0.0062,1.0536,consecutive_reversal_b8ef17a8,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×1.5,ATR×1.0,london,True,True,True,15,2.9,-1.61,210,-4.42,768,0.0,0
0.7814,50.5,20.86,0.02,-20.37,78.6,3085,10,10,-0.0066,0.7658,rsi_reversal_33ac96de,EURJPY,M1,rsi_reversal,mean_reversion,5p,15p,london,False,True,False,0,1.3,-2.45,667,-17.93,2418,0.0,0
0.7541,40.63,10.11,0.01,-10.0,77.8,1265,10,9,-0.0079,1.1018,bb_bounce_9747ecab,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,newyork,True,False,True,15,1.3,0.0,0,-3.63,427,-6.37,838
0.6656,43.5,3.78,0.0,-3.52,67.3,331,8,6,-0.0106,0.8643,bb_bounce_e73404cb,EURJPY,M1,bb_bounce,mean_reversion,5p,10p,newyork,False,True,False,60,1.1,0.0,0,-0.78,101,-2.74,230
0.7268,44.58,3.35,0.0,-2.72,65.8,323,10,7,-0.0084,0.9034,hilo_break_1e9f18da,EURJPY,M1,hilo_break,breakout,7p,7p,newyork,True,True,True,15,1.1,0.0,0,-1.53,102,-1.2,221
0.898,49.95,4.77,0.0,-3.72,121.6,965,15,8,-0.0039,0.8999,consecutive_reversal_3d38ed56,EURJPY,M1,consecutive_reversal,mean_reversion,15p,15p,london,False,True,True,30,2.0,-0.72,207,-3.0,758,0.0,0
0.8476,49.64,6.36,0.01,-5.9,80.6,1253,8,8,-0.0047,0.8599,momentum_8846a2d3,EURJPY,M1,momentum,trend_follow,10p,10p,newyork,False,True,True,15,1.3,0.0,0,-3.67,415,-2.24,838
0.7218,49.67,10.33,0.01,-10.2,75.5,1196,9,10,-0.0085,0.7315,consecutive_reversal_d830a841,EURJPY,M1,consecutive_reversal,mean_reversion,5p,15p,newyork,True,False,True,60,1.3,0.0,0,-2.72,389,-7.47,807
0.6876,47.29,3.14,0.0,-2.47,65.4,277,11,5,-0.0089,0.7663,consecutive_reversal_21068f75,EURJPY,M1,consecutive_reversal,mean_reversion,7p,7p,newyork,True,False,False,0,1.1,0.0,0,-0.55,93,-1.92,184
