pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,name,sym,tf,sig_type,cat,tp_d,sl_d,sess,lv,be,trail,trail_type,mb,hold_m,pnl_tokyo,tr_tokyo,pnl_london,tr_london,pnl_newyork,tr_newyork
0.803,39.41,15.26,0.02,-14.42,138.9,2083,12,7,-0.0069,1.2344,bb_bounce_fdf812b9,USDJPY,M1,bb_bounce,mean_reversion,20p,10p,london,False,True,True,atr_mult,60,2.3,-2.19,466,-12.23,1617,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_7f9e28ca,USDJPY,M1,atr_break,breakout,A×2.5,A×1.0,london,True,True,True,fixed,120,0.0,0.0,0,0.0,0,0.0,0
0.7795,37.71,7.95,0.01,-7.67,103.9,1143,16,6,-0.0067,1.2877,bb_bounce_46fb5179,USDJPY,M1,bb_bounce,mean_reversion,15p,7p,london,True,True,True,atr_mult,60,1.7,-0.94,254,-6.73,889,0.0,0
0.7743,52.5,0.67,0.0,-0.42,252.0,40,3,4,-0.0104,0.7006,atr_break_4675dd89,USDJPY,M1,atr_break,breakout,A×3.0,A×1.5,newyork,True,True,True,atr_mult,60,4.2,0.0,0,0.41,10,-0.83,30
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_04dfbfb0,USDJPY,M1,atr_break,breakout,A×3.0,A×1.5,newyork,False,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.7494,34.89,32.26,0.03,-31.6,112.5,3952,19,6,-0.008,1.3983,wick_reversal_f87895f8,USDJPY,M1,wick_reversal,mean_reversion,15p,7p,london,False,False,True,atr_mult,0,1.9,-6.65,871,-24.96,3081,0.0,0
0.7374,36.12,21.5,0.02,-20.95,159.2,2049,17,8,-0.0102,1.3044,wick_reversal_d23faf1b,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,True,False,,30,2.7,-2.23,462,-18.73,1587,0.0,0
0.7337,51.13,5.18,0.01,-5.18,223.5,444,8,8,-0.0117,0.7014,donchian_break_3596045e,USDJPY,M1,donchian_break,breakout,A×5.0,A×1.5,newyork,True,True,True,fixed,30,3.7,0.0,0,-1.48,139,-3.71,305
0.7517,49.73,9.73,0.01,-9.1,281.8,748,8,8,-0.0122,0.7598,donchian_break_e5e523e4,USDJPY,M1,donchian_break,breakout,A×3.0,A×1.5,london,False,True,True,atr_mult,60,4.7,-1.19,159,-7.92,589,0.0,0
0.6923,40.91,2.87,0.0,-2.77,234.8,198,7,8,-0.014,1.0,hilo_break_45e3c7d2,USDJPY,M1,hilo_break,breakout,A×2.5,A×1.0,newyork,True,True,True,atr_mult,30,3.9,0.0,0,-0.83,66,-1.94,132
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b4e47a71,USDJPY,M1,atr_break,breakout,15p,5p,newyork,True,False,True,fixed,30,0.0,0.0,0,0.0,0,0.0,0
0.8381,32.98,2.8,0.0,-1.46,274.8,188,7,4,-0.0077,1.7032,hilo_break_2a926681,USDJPY,M1,hilo_break,breakout,A×2.5,A×1.0,newyork,True,False,True,atr_mult,120,4.6,0.0,0,-0.3,67,-1.16,121
0.7965,41.43,3.91,0.0,-3.66,131.8,502,12,8,-0.0073,1.1258,bb_bounce_b2ec61a3,USDJPY,M1,bb_bounce,mean_reversion,20p,10p,newyork,True,True,True,fixed,0,2.2,0.0,0,0.22,169,-3.88,333
0.7033,43.72,20.98,0.02,-20.95,155.1,1871,12,9,-0.0112,0.9054,wick_reversal_6bdcc8ec,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×1.0,london,True,True,True,fixed,0,2.6,-5.87,419,-15.07,1452,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_6ab1a2ae,USDJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,london,False,True,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.8453,43.97,5.1,0.01,-5.06,215.2,771,9,10,-0.0066,1.0772,bb_bounce_78dc8187,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,london,False,True,True,atr_mult,0,3.6,0.17,169,-5.22,602,0.0,0
0.7293,35.41,4.31,0.0,-4.08,116.7,466,14,4,-0.0088,1.3305,bb_bounce_5ef2145a,USDJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,True,True,False,,120,1.9,0.0,0,-1.67,139,-2.41,327
0.7827,41.5,26.06,0.03,-25.66,251.8,2559,14,10,-0.01,1.1034,wick_reversal_70108ace,USDJPY,M1,wick_reversal,mean_reversion,A×2.5,A×1.0,london,False,True,True,atr_mult,120,4.2,-6.01,557,-19.65,2002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_69e9ef1b,USDJPY,M1,atr_break,breakout,A×4.0,A×1.5,newyork,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_c4c89459,USDJPY,M1,atr_break,breakout,15p,15p,london,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_a5fb11ac,USDJPY,M1,atr_break,breakout,A×3.0,A×1.5,london,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.734,36.5,22.98,0.02,-22.8,110.8,2745,15,7,-0.0083,1.2768,wick_reversal_ce382754,USDJPY,M1,wick_reversal,mean_reversion,20p,7p,london,True,True,True,atr_mult,0,1.8,-4.6,607,-18.2,2138,0.0,0
0.7354,38.78,7.78,0.01,-7.11,85.3,985,14,8,-0.0072,1.1609,bb_bounce_f7bd2e5e,USDJPY,M1,bb_bounce,mean_reversion,15p,5p,newyork,False,True,False,,120,1.4,0.0,0,-0.76,309,-6.34,676
0.6964,34.82,4.79,0.0,-4.69,116.2,471,10,5,-0.01,1.3037,donchian_break_b9635ba6,USDJPY,M1,donchian_break,breakout,20p,7p,newyork,False,True,True,atr_mult,120,1.9,0.0,0,-1.9,147,-2.79,324
0.5582,25.38,3.37,0.0,-3.23,141.9,197,11,3,-0.0164,1.6412,donchian_break_9434c230,USDJPY,M1,donchian_break,breakout,20p,7p,london,True,False,True,atr_mult,60,2.4,-0.63,41,-2.6,156,0.0,0
0.7715,37.92,8.65,0.01,-7.95,113.1,1118,13,8,-0.0071,1.2627,bb_bounce_4e0a111c,USDJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,True,True,True,atr_mult,0,1.9,0.0,0,-3.19,371,-4.75,747
0.7895,36.97,8.15,0.01,-7.81,147.9,1090,11,7,-0.0072,1.3459,bb_bounce_15549542,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×0.7,london,True,True,False,,60,2.5,1.59,260,-9.4,830,0.0,0
0.6717,38.74,3.04,0.0,-2.96,83.2,302,11,5,-0.0098,1.0621,hilo_break_2f76d49a,USDJPY,M1,hilo_break,breakout,15p,5p,london,True,True,True,atr_mult,30,1.4,-0.63,60,-2.34,242,0.0,0
0.8172,37.66,7.38,0.01,-6.76,168.7,924,11,8,-0.0073,1.3527,bb_bounce_8bbecc89,USDJPY,M1,bb_bounce,mean_reversion,20p,10p,newyork,False,True,True,atr_mult,0,2.8,0.0,0,-2.43,294,-4.33,630
0.8917,52.8,7.58,0.01,-6.69,221.5,1555,8,8,-0.0043,0.7972,wick_reversal_e90199e5,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,newyork,True,True,True,fixed,60,3.7,0.0,0,-3.37,513,-3.32,1042
0.9982,44.3,0.73,0.0,-0.0,108.6,79,5,6,-0.0001,1.2549,atr_break_9aa781ad,USDJPY,M1,atr_break,breakout,20p,7p,london,False,True,True,fixed,120,1.8,-0.01,14,0.01,65,0.0,0
0.7245,38.04,6.02,0.01,-5.68,158.2,552,15,5,-0.0103,1.1799,hilo_break_0b99e8b0,USDJPY,M1,hilo_break,breakout,A×2.0,A×0.7,london,False,True,False,,120,2.6,-0.96,115,-4.72,437,0.0,0
0.8022,32.5,0.41,0.0,-0.21,151.5,40,6,2,-0.0053,1.6662,atr_break_029be463,USDJPY,M1,atr_break,breakout,20p,10p,newyork,True,False,True,atr_mult,60,2.5,0.0,0,0.03,10,-0.24,30
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_556af88b,USDJPY,M1,atr_break,breakout,15p,15p,newyork,False,True,True,atr_mult,30,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_04439bf0,USDJPY,M1,atr_break,breakout,A×5.0,A×1.5,newyork,True,False,True,fixed,120,0.0,0.0,0,0.0,0,0.0,0
1.3051,47.25,0.54,0.0,0.92,185.9,91,5,6,0.0102,1.4568,bb_bounce_0ea60fb5,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,london,True,False,True,atr_mult,120,3.1,0.77,16,0.16,75,0.0,0
0.7252,37.01,4.43,0.0,-3.95,163.5,381,12,8,-0.0104,1.2344,donchian_break_3ffe263d,USDJPY,M1,donchian_break,breakout,A×2.0,A×0.7,london,False,True,True,atr_mult,60,2.7,-1.37,80,-2.58,301,0.0,0
0.7912,43.99,25.74,0.03,-25.03,190.2,2944,13,9,-0.0085,1.0075,wick_reversal_8b74d7a9,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×1.0,newyork,False,True,True,atr_mult,60,3.2,0.0,0,-8.51,978,-16.53,1966
0.6661,35.57,11.3,0.01,-11.19,138.0,880,12,5,-0.0127,1.2067,donchian_break_3dcf0ffe,USDJPY,M1,donchian_break,breakout,20p,10p,newyork,False,True,True,atr_mult,120,2.3,0.0,0,-3.53,274,-7.66,606
0.8437,46.28,3.05,0.0,-2.52,159.0,417,9,5,-0.006,0.9792,bb_bounce_a725fde7,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,newyork,True,True,True,fixed,120,2.6,0.0,0,-0.67,129,-1.84,288
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b6eacfcb,USDJPY,M1,atr_break,breakout,15p,5p,newyork,False,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
1.0311,36.66,2.25,0.0,0.52,282.9,371,9,5,0.0014,1.7817,bb_bounce_7844dcdf,USDJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,london,True,False,True,atr_mult,0,4.7,1.65,85,-1.13,286,0.0,0
0.7183,35.93,9.31,0.01,-9.02,105.1,1041,14,9,-0.0087,1.281,bb_bounce_ed7cad0a,USDJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,False,True,True,fixed,0,1.8,0.0,0,-2.85,332,-6.18,709
0.8439,52.46,3.16,0.0,-2.09,214.4,284,6,12,-0.0074,0.7646,hilo_break_45aff16f,USDJPY,M1,hilo_break,breakout,15p,15p,london,True,True,False,,30,3.6,-0.58,57,-1.51,227,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b0983be6,USDJPY,M1,atr_break,breakout,20p,7p,newyork,True,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.6596,35.33,7.7,0.01,-7.49,139.1,583,9,6,-0.0129,1.2072,donchian_break_d045aff9,USDJPY,M1,donchian_break,breakout,20p,10p,newyork,False,True,True,atr_mult,120,2.3,0.0,0,-2.99,186,-4.5,397
0.7332,43.21,1.03,0.0,-0.76,171.1,81,8,5,-0.0094,0.9637,atr_break_db6d57eb,USDJPY,M1,atr_break,breakout,A×4.0,A×1.0,newyork,False,True,True,fixed,0,2.9,0.0,0,-0.24,25,-0.52,56
0.659,36.05,2.52,0.0,-1.92,133.5,147,9,4,-0.0131,1.1688,wick_reversal_7f29d232,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,True,True,atr_mult,0,2.2,-0.59,40,-1.33,107,0.0,0
0.6889,44.34,8.41,0.01,-8.41,314.3,521,12,6,-0.0161,0.8649,hilo_break_4e4cd71e,USDJPY,M1,hilo_break,breakout,A×4.0,A×1.5,newyork,False,False,True,atr_mult,0,5.2,0.0,0,-2.98,169,-5.43,352
0.342,19.57,1.39,0.0,-1.39,107.0,46,13,2,-0.0302,1.406,hilo_break_f39dc200,USDJPY,M1,hilo_break,breakout,15p,7p,newyork,True,False,False,,30,1.8,0.0,0,-0.37,16,-1.02,30
1.0409,57.4,1.24,0.0,0.47,373.2,277,5,13,0.0017,0.7725,bb_bounce_b5db17ee,USDJPY,M1,bb_bounce,mean_reversion,A×5.0,A×1.5,newyork,True,True,False,,30,6.2,0.0,0,1.51,102,-1.04,175
0.6982,41.95,3.78,0.0,-3.57,155.6,298,11,8,-0.012,0.9663,hilo_break_d88af220,USDJPY,M1,hilo_break,breakout,A×2.5,A×1.0,newyork,True,False,True,fixed,30,2.6,0.0,0,-1.13,99,-2.43,199
0.8919,48.56,3.22,0.0,-1.07,219.2,208,7,11,-0.0051,0.9449,bb_bounce_19954074,USDJPY,M1,bb_bounce,mean_reversion,15p,15p,newyork,False,False,True,atr_mult,60,3.7,0.0,0,0.78,70,-1.85,138
0.7745,44.07,15.62,0.02,-15.11,162.9,1763,11,8,-0.0086,0.9828,wick_reversal_72f58224,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,newyork,True,True,True,fixed,0,2.7,0.0,0,-7.28,585,-7.83,1178
0.3744,17.74,1.73,0.0,-1.73,126.8,62,9,3,-0.0279,1.7357,hilo_break_eac968d2,USDJPY,M1,hilo_break,breakout,20p,7p,newyork,False,False,True,atr_mult,120,2.1,0.0,0,-0.62,20,-1.11,42
0.7332,36.84,4.28,0.0,-3.83,165.2,380,12,5,-0.0101,1.2569,hilo_break_d6156104,USDJPY,M1,hilo_break,breakout,A×2.0,A×0.7,london,False,True,True,atr_mult,60,2.8,-1.19,81,-2.65,299,0.0,0
0.8584,49.53,12.91,0.01,-12.49,252.6,1694,15,8,-0.0074,0.8747,wick_reversal_562b39aa,USDJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,True,False,True,atr_mult,60,4.2,0.0,0,-5.77,591,-6.72,1103
0.8383,42.58,19.81,0.02,-19.67,261.1,2628,14,11,-0.0075,1.1305,wick_reversal_62beef8b,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,newyork,False,True,True,atr_mult,0,4.4,0.0,0,-11.32,896,-8.35,1732
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_ad13788b,USDJPY,M1,atr_break,breakout,A×2.5,A×1.0,newyork,True,True,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e1667905,USDJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,True,False,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.5356,37.41,5.69,0.01,-4.11,299.1,139,10,7,-0.0296,0.8962,wick_reversal_6c56f38c,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,london,True,True,True,atr_mult,60,5.0,-1.42,37,-2.69,102,0.0,0
1.261,43.9,0.61,0.0,0.33,257.6,41,6,4,0.008,1.6112,atr_break_4d84aa5a,USDJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,True,False,True,atr_mult,60,4.3,-0.09,5,0.42,36,0.0,0
0.84,31.91,3.41,0.0,-2.99,188.1,445,9,6,-0.0067,1.7923,bb_bounce_13ef0078,USDJPY,M1,bb_bounce,mean_reversion,20p,10p,london,True,False,True,atr_mult,120,3.1,0.96,105,-3.95,340,0.0,0
0.6138,33.57,4.82,0.0,-4.72,87.7,420,12,5,-0.0112,1.2145,bb_bounce_bc35a86d,USDJPY,M1,bb_bounce,mean_reversion,15p,5p,london,True,False,False,,0,1.5,-1.09,91,-3.63,329,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_234a3173,USDJPY,M1,atr_break,breakout,20p,10p,london,True,True,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_b3c069e6,USDJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,True,False,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e1f8d850,USDJPY,M1,atr_break,breakout,A×4.0,A×1.0,london,True,False,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.7028,34.01,3.08,0.0,-2.94,105.1,297,11,4,-0.0099,1.3639,donchian_break_b1fc2094,USDJPY,M1,donchian_break,breakout,15p,7p,london,True,False,True,atr_mult,30,1.8,-0.23,62,-2.72,235,0.0,0
0.5126,38.58,4.39,0.0,-4.39,269.2,197,7,8,-0.0223,0.8162,donchian_break_d5e99fc8,USDJPY,M1,donchian_break,breakout,A×4.0,A×1.0,newyork,True,True,False,,0,4.5,0.0,0,-1.3,70,-3.09,127
1.9308,61.11,0.33,0.0,0.82,151.7,36,3,4,0.0228,1.2287,atr_break_21a7fa69,USDJPY,M1,atr_break,breakout,15p,15p,london,True,True,True,atr_mult,30,2.5,0.05,4,0.77,32,0.0,0
1.3714,51.65,0.6,0.0,1.19,271.0,91,4,12,0.0131,1.2839,bb_bounce_1be46d79,USDJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,london,True,True,False,,0,4.5,0.78,16,0.41,75,0.0,0
0.8217,50.0,6.2,0.01,-5.92,242.0,730,7,7,-0.0081,0.8217,bb_bounce_2c8017e8,USDJPY,M1,bb_bounce,mean_reversion,A×5.0,A×1.5,london,False,False,True,fixed,30,4.0,-1.8,158,-4.12,572,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_469f0500,USDJPY,M1,atr_break,breakout,A×2.0,A×1.0,newyork,True,False,False,,30,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_ed9167f6,USDJPY,M1,atr_break,breakout,15p,5p,newyork,True,True,False,,120,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e5e741cd,USDJPY,M1,atr_break,breakout,15p,15p,newyork,True,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.7491,39.06,1.92,0.0,-1.9,169.4,192,6,6,-0.0099,1.1686,hilo_break_eb18da08,USDJPY,M1,hilo_break,breakout,A×2.0,A×1.0,newyork,True,True,True,atr_mult,60,2.8,0.0,0,-1.03,66,-0.88,126
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_fb436bb0,USDJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,newyork,True,True,False,,30,0.0,0.0,0,0.0,0,0.0,0
0.7939,39.58,0.37,0.0,-0.26,103.8,48,6,3,-0.0055,1.2117,atr_break_0255f07b,USDJPY,M1,atr_break,breakout,15p,7p,newyork,True,True,True,atr_mult,30,1.7,0.0,0,0.08,12,-0.34,36
0.91,51.92,2.2,0.0,-0.68,148.8,208,7,5,-0.0033,0.8426,bb_bounce_9648252a,USDJPY,M1,bb_bounce,mean_reversion,15p,15p,newyork,False,True,True,fixed,0,2.5,0.0,0,0.76,70,-1.44,138
0.6871,30.62,6.43,0.01,-6.43,264.9,405,16,4,-0.0159,1.557,donchian_break_c5c0dc08,USDJPY,M1,donchian_break,breakout,A×2.5,A×1.0,newyork,True,False,True,atr_mult,30,4.4,0.0,0,-1.41,130,-5.02,275
0.6601,36.95,23.39,0.02,-23.34,123.9,2062,13,8,-0.0113,1.1261,wick_reversal_bf7ce78f,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×0.7,london,True,False,True,fixed,0,2.1,-5.96,467,-17.38,1595,0.0,0
1.0374,52.38,0.42,0.0,0.06,147.1,42,4,5,0.0013,0.9431,atr_break_d9de6bac,USDJPY,M1,atr_break,breakout,15p,15p,london,True,False,True,fixed,0,2.5,-0.12,7,0.18,35,0.0,0
0.8151,39.07,4.18,0.0,-3.57,106.9,622,11,8,-0.0057,1.2713,bb_bounce_6ba0da53,USDJPY,M1,bb_bounce,mean_reversion,15p,7p,newyork,False,True,True,atr_mult,60,1.8,0.0,0,-1.87,218,-1.71,404
0.5344,36.36,1.25,0.0,-0.87,139.1,44,11,4,-0.0197,0.9352,hilo_break_eb0ffa78,USDJPY,M1,hilo_break,breakout,A×4.0,A×1.0,newyork,True,True,True,fixed,60,2.3,0.0,0,-0.19,13,-0.67,31
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_918e85b4,USDJPY,M1,wick_reversal,mean_reversion,15p,7p,london,False,False,True,fixed,60,0.0,0.0,0,0.0,0,0.0,0
0.6036,33.87,5.25,0.01,-4.98,182.5,313,13,6,-0.0159,1.1787,donchian_break_1d072815,USDJPY,M1,donchian_break,breakout,A×3.0,A×0.7,newyork,False,True,True,atr_mult,120,3.0,0.0,0,-2.39,106,-2.59,207
1.3737,52.53,1.08,0.0,3.19,301.7,217,6,8,0.0147,1.2412,bb_bounce_c8ffa861,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,london,False,True,True,atr_mult,60,5.0,1.89,46,1.3,171,0.0,0
0.722,38.87,10.49,0.01,-9.59,87.2,1222,18,5,-0.0078,1.1355,bb_bounce_bda03671,USDJPY,M1,bb_bounce,mean_reversion,15p,5p,newyork,True,True,True,atr_mult,60,1.5,0.0,0,-0.67,413,-8.92,809
0.8187,42.11,1.25,0.0,-0.67,105.3,114,5,6,-0.0058,1.1257,bb_bounce_d69a0eba,USDJPY,M1,bb_bounce,mean_reversion,15p,7p,london,True,True,False,,60,1.8,0.38,22,-1.04,92,0.0,0
0.6607,48.42,8.86,0.01,-8.43,236.8,539,9,10,-0.0156,0.7037,hilo_break_0c1577cd,USDJPY,M1,hilo_break,breakout,A×5.0,A×1.5,london,False,True,True,fixed,0,3.9,-0.67,112,-7.77,427,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_dd28d542,USDJPY,M1,atr_break,breakout,A×3.0,A×1.5,london,True,True,True,fixed,30,0.0,0.0,0,0.0,0,0.0,0
0.7119,44.02,23.82,0.02,-23.16,312.3,1529,11,7,-0.0151,0.9055,wick_reversal_374dfe3a,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,london,True,True,True,atr_mult,0,5.2,-1.41,342,-21.74,1187,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_d5826a56,USDJPY,M1,atr_break,breakout,A×2.0,A×1.0,newyork,True,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.8567,46.59,3.15,0.0,-2.35,270.7,367,7,7,-0.0064,0.9819,bb_bounce_400e9e56,USDJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,newyork,True,True,True,atr_mult,0,4.5,0.0,0,-0.14,121,-2.21,246
0.566,34.71,3.49,0.0,-3.41,88.3,242,12,4,-0.0141,1.0646,hilo_break_c60f86e0,USDJPY,M1,hilo_break,breakout,15p,5p,london,True,True,True,atr_mult,30,1.5,-1.21,58,-2.19,184,0.0,0
0.7371,35.06,7.34,0.01,-6.42,177.9,636,13,7,-0.0101,1.3651,bb_bounce_17d2a40d,USDJPY,M1,bb_bounce,mean_reversion,A×3.0,A×0.7,london,False,False,True,atr_mult,60,3.0,-0.31,137,-6.11,499,0.0,0
0.803,34.04,0.61,0.0,-0.31,180.0,47,4,2,-0.0066,1.5559,atr_break_98bf8924,USDJPY,M1,atr_break,breakout,20p,10p,newyork,True,False,True,atr_mult,30,3.0,0.0,0,-0.1,12,-0.21,35
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_87ea9b6f,USDJPY,M1,atr_break,breakout,A×4.0,A×1.5,newyork,True,True,True,atr_mult,30,0.0,0.0,0,0.0,0,0.0,0
0.5927,32.0,0.66,0.0,-0.65,142.8,50,6,3,-0.0129,1.2595,atr_break_596b01e0,USDJPY,M1,atr_break,breakout,A×2.0,A×0.7,newyork,True,True,True,atr_mult,30,2.4,0.0,0,0.07,13,-0.71,37
0.5102,28.26,0.91,0.0,-0.92,123.9,46,13,2,-0.0199,1.2951,hilo_break_0cb781e5,USDJPY,M1,hilo_break,breakout,A×2.0,A×0.7,newyork,True,True,True,fixed,0,2.1,0.0,0,-0.23,16,-0.68,30
0.7198,44.91,24.92,0.02,-24.61,153.0,2320,11,9,-0.0106,0.8828,wick_reversal_e30b21ba,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,london,True,True,True,fixed,60,2.5,-5.39,520,-19.22,1800,0.0,0
0.3982,26.32,1.52,0.0,-1.19,197.4,38,10,2,-0.0313,1.1149,hilo_break_e6059cf2,USDJPY,M1,hilo_break,breakout,A×4.0,A×1.0,newyork,True,True,False,,60,3.3,0.0,0,-0.56,10,-0.63,28
0.6667,42.13,8.44,0.01,-8.09,224.6,534,13,8,-0.0151,0.9155,hilo_break_3aa5913b,USDJPY,M1,hilo_break,breakout,A×3.0,A×1.0,london,False,True,True,atr_mult,120,3.7,-2.04,113,-6.05,421,0.0,0
0.8177,32.39,14.25,0.01,-13.35,185.6,1800,18,7,-0.0074,1.7069,wick_reversal_c687e114,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,False,True,atr_mult,30,3.1,-1.85,401,-11.5,1399,0.0,0
0.8183,48.24,1.26,0.0,-0.63,156.7,85,5,6,-0.0074,0.8782,bb_bounce_a9c70437,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,newyork,True,True,True,fixed,60,2.6,0.0,0,0.39,25,-1.02,60
0.7713,34.72,15.36,0.02,-15.2,161.9,1832,17,9,-0.0083,1.4505,wick_reversal_b513e864,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×0.7,newyork,True,True,True,atr_mult,30,2.7,0.0,0,-5.01,598,-10.19,1234
0.8244,42.69,6.91,0.01,-6.56,162.7,1012,20,7,-0.0065,1.1068,bb_bounce_132e4b59,USDJPY,M1,bb_bounce,mean_reversion,A×3.0,A×1.0,london,True,False,True,fixed,30,2.7,0.57,239,-7.13,773,0.0,0
0.6071,43.55,1.31,0.0,-1.04,152.9,62,4,4,-0.0168,0.787,hilo_break_2d03f2bd,USDJPY,M1,hilo_break,breakout,A×2.0,A×1.0,newyork,False,False,True,fixed,0,2.5,0.0,0,-0.68,20,-0.36,42
0.8738,34.57,9.71,0.01,-9.58,783.2,1027,11,7,-0.0093,1.6541,wick_reversal_bd0afcab,USDJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,newyork,False,False,True,atr_mult,60,13.1,0.0,0,-0.83,341,-8.75,686
0.7674,39.59,29.21,0.03,-28.63,145.0,3420,13,7,-0.0084,1.1709,wick_reversal_91477585,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,london,False,True,False,,60,2.4,-6.32,772,-22.31,2648,0.0,0
0.6823,31.37,2.6,0.0,-2.59,175.3,204,12,4,-0.0127,1.4925,hilo_break_611a9559,USDJPY,M1,hilo_break,breakout,A×3.0,A×0.7,london,True,True,True,atr_mult,120,2.9,-1.19,45,-1.39,159,0.0,0
