entry_time,exit_time,side,entry_price,exit_price,pnl
2023-10-19T19:00:00,2023-10-19T21:00:00,long,28700.0,28528.1949,-20.16
2023-10-20T07:00:00,2023-10-20T16:00:00,long,28999.0,29745.2824,50.5107
2023-10-21T14:00:00,2023-10-22T03:00:00,long,29851.0,29940.2865,-0.0305
2023-10-23T06:00:00,2023-10-23T11:00:00,long,30350.0,30480.2641,2.9261
2023-10-23T21:00:00,2023-10-24T03:00:00,long,31245.0,33540.5653,160.3441
2023-10-24T07:00:00,2023-10-24T19:00:00,long,34552.0,33408.617,-87.9161
2023-10-25T18:00:00,2023-10-26T15:00:00,long,34494.0,34055.0554,-36.9307
2023-10-27T22:00:00,2023-10-28T06:00:00,short,33595.0,34045.8321,-38.0485
2023-10-29T22:00:00,2023-10-30T06:00:00,long,34576.0,34346.902,-21.8895
2023-11-01T01:00:00,2023-11-01T18:00:00,long,34660.0,34655.2953,-7.069
2023-11-01T19:00:00,2023-11-01T22:00:00,short,34192.0,34641.1556,-36.3091
2023-11-02T01:00:00,2023-11-02T10:00:00,long,35496.0,35144.8495,-28.4742
2023-11-06T03:00:00,2023-11-06T03:00:00,short,34669.0,35016.0282,-28.4282
2023-11-07T15:00:00,2023-11-07T23:00:00,short,34795.0,34970.9438,-17.3718
2023-11-08T00:00:00,2023-11-08T03:00:00,long,35401.0,35291.4191,-13.0149
2023-11-09T00:00:00,2023-11-09T05:00:00,long,35598.0,35604.791,-5.9669
2023-11-09T08:00:00,2023-11-09T20:00:00,long,36392.0,37113.3319,35.5617
2023-11-10T22:00:00,2023-11-12T03:00:00,long,37402.0,36793.172,-41.4607
2023-11-13T09:00:00,2023-11-13T21:00:00,short,36945.0,37012.1356,-10.1794
2023-11-14T03:00:00,2023-11-15T02:00:00,short,36473.0,35574.3934,45.5549
2023-11-15T21:00:00,2023-11-16T13:00:00,long,36409.0,37295.5749,45.7678
2023-11-16T21:00:00,2023-11-17T06:00:00,short,36416.0,36466.5639,-9.629
2023-11-20T05:00:00,2023-11-20T08:00:00,long,37426.0,37108.647,-25.0372
2023-11-21T20:00:00,2023-11-21T20:00:00,short,36625.0,37051.7442,-31.6624
2023-11-22T05:00:00,2023-11-22T10:00:00,short,35762.0,36488.8549,-49.6711
2023-11-23T00:00:00,2023-11-23T20:00:00,long,37203.0,37010.5873,-16.9578
2023-11-23T21:00:00,2023-11-24T06:00:00,short,36966.0,37419.0876,-31.4691
2023-11-24T21:00:00,2023-11-24T21:00:00,long,38259.0,37793.471,-30.7334
2023-11-26T22:00:00,2023-11-27T01:00:00,short,37240.0,37504.6175,-20.2119
2023-11-28T19:00:00,2023-11-29T03:00:00,long,37418.0,37884.199,18.6707
2023-12-01T08:00:00,2023-12-01T17:00:00,long,38011.0,38334.8357,10.9936
2023-12-03T01:00:00,2023-12-04T16:00:00,long,39445.0,41602.0546,103.5872
2023-12-05T22:00:00,2023-12-06T07:00:00,long,42727.0,43608.5126,37.1538
2023-12-07T15:00:00,2023-12-07T20:00:00,short,43365.0,43799.844,-28.0171
2023-12-08T20:00:00,2023-12-09T13:00:00,long,43982.0,43970.4873,-6.9144
2023-12-10T05:00:00,2023-12-11T08:00:00,short,43710.0,41232.4768,113.6178
2023-12-12T23:00:00,2023-12-13T04:00:00,short,40676.0,41390.8674,-45.8746
2023-12-13T21:00:00,2023-12-14T18:00:00,long,41918.0,42544.3917,25.9986
2023-12-15T19:00:00,2023-12-16T17:00:00,short,42282.0,42398.0582,-12.6876
2023-12-17T20:00:00,2023-12-17T21:00:00,short,41593.0,41966.1952,-26.3003
2023-12-18T05:00:00,2023-12-18T18:00:00,short,41337.0,41225.1035,-0.6265
2023-12-19T02:00:00,2023-12-19T19:00:00,long,41957.0,42549.4562,24.0559
2023-12-19T23:00:00,2023-12-20T02:00:00,short,41817.0,42470.1983,-40.8556
2023-12-20T19:00:00,2023-12-21T01:00:00,long,43763.0,43384.824,-25.0073
2023-12-25T04:00:00,2023-12-25T11:00:00,short,43043.0,43316.9265,-19.9236
2023-12-26T11:00:00,2023-12-26T19:00:00,short,42775.0,42789.7217,-7.0425
2023-12-26T23:00:00,2023-12-27T03:00:00,short,41995.0,42531.4748,-33.1442
2023-12-27T16:00:00,2023-12-27T18:00:00,long,43200.0,42728.2318,-28.7177
2023-12-28T02:00:00,2023-12-28T11:00:00,long,43489.0,43017.2037,-28.1722
2023-12-28T18:00:00,2023-12-29T16:00:00,short,42811.0,42852.9897,-7.9985
2023-12-29T17:00:00,2023-12-29T20:00:00,long,42893.0,42393.5075,-29.2628
2023-12-29T22:00:00,2023-12-30T05:00:00,short,41989.0,42201.1114,-15.8867
2023-12-30T20:00:00,2024-01-01T03:00:00,long,42230.0,42167.0496,-8.7765
2024-01-01T21:00:00,2024-01-02T16:00:00,long,42793.0,45375.7939,111.4714
2024-01-03T17:00:00,2024-01-03T18:00:00,short,43751.0,42682.3849,44.1692
2024-01-04T20:00:00,2024-01-05T06:00:00,long,43704.0,43630.153,-9.8535
2024-01-08T08:00:00,2024-01-08T11:00:00,short,43353.0,43897.7954,-32.6104
2024-01-08T17:00:00,2024-01-09T05:00:00,long,44653.0,46320.3351,70.6166
2024-01-10T03:00:00,2024-01-10T22:00:00,short,45381.0,46114.6373,-40.8829
2024-01-11T00:00:00,2024-01-11T01:00:00,long,46573.0,45358.9593,-60.6548
2024-01-11T04:00:00,2024-01-11T20:00:00,long,46929.0,46800.0771,-11.6518
2024-01-12T21:00:00,2024-01-13T10:00:00,short,44336.0,43059.9782,52.0917
2024-01-15T05:00:00,2024-01-15T05:00:00,short,41701.0,42292.6829,-35.6123
